customer_id,anomaly_score,is_anomaly,churn_real
8747-UDCOI,0.3353,0,0
6608-QQLVK,0.3353,0,1
9743-DQKQW,0.3353,0,0
7250-EQKIY,0.3353,0,1
2207-NHRJK,0.3352,0,1
9637-EIHEQ,0.3352,0,1
7449-HVPIV,0.3352,0,0
2639-UGMAZ,0.335,0,0
3186-AJIEK,0.3349,0,0
9134-WYRVP,0.3349,0,0
2480-SQIOB,0.3349,0,0
5501-TVMGM,0.3347,0,0
3518-PZXZQ,0.3347,0,0
2232-DMLXU,0.3347,0,1
1452-UZOSF,0.3347,0,0
7351-MHQVU,0.3345,0,0
9067-YGSCA,0.3345,0,0
3190-XFANI,0.3344,0,1
9294-TDIPC,0.3343,0,0
1845-ZLLIG,0.3342,0,0
1809-DMJHQ,0.3342,0,1
0374-AACSZ,0.3342,0,0
5047-LHVLY,0.3342,0,1
4678-DVQEO,0.3341,0,1
0749-IRGQE,0.334,0,0
3999-WRNGR,0.3339,0,0
0376-YMCJC,0.3339,0,1
6689-KXGBO,0.3338,0,1
3766-EJLFL,0.3337,0,0
5171-EPLKN,0.3336,0,0
7398-HPYZQ,0.3336,0,0
6087-YPWHO,0.3336,0,0
4074-SJFFA,0.3335,0,1
6888-SBYAI,0.3334,0,0
4317-VTEOA,0.3334,0,1
7794-JASDG,0.3334,0,0
9974-JFBHQ,0.3333,0,0
1891-UAWWU,0.3332,0,1
0257-ZESQC,0.3332,0,1
6905-NIQIN,0.3331,0,1
0130-SXOUN,0.3331,0,0
2947-DOMLJ,0.3331,0,1
1919-RTPQD,0.3331,0,0
0999-QXNSA,0.333,0,0
2990-IAJSV,0.3329,0,0
6339-TBELP,0.3329,0,0
6786-OBWQR,0.3329,0,0
3584-WKTTW,0.3328,0,0
1166-PQLGG,0.3327,0,0
4658-HCOHW,0.3327,0,1
3859-CVCET,0.3327,0,1
8627-ZYGSZ,0.3325,0,0
8610-WFCJF,0.3324,0,1
1568-BEKZM,0.3322,0,0
2361-FJWNO,0.3322,0,0
9110-HSGTV,0.3321,0,0
6980-CDGFC,0.3321,0,0
2908-WGAXL,0.3321,0,0
7627-JKIAZ,0.332,0,1
6212-ATMLK,0.332,0,0
0674-EYYZV,0.3319,0,0
9873-MNDKV,0.3317,0,0
2604-XVDAM,0.3317,0,0
6352-GIGGQ,0.3317,0,0
8089-UZWLX,0.3315,0,0
9359-UGBTK,0.3315,0,0
1641-BYBTK,0.3315,0,0
7325-ENZFI,0.3314,0,0
3729-OWRVL,0.3314,0,0
5575-TPIZQ,0.3314,0,0
8309-PPCED,0.3314,0,0
0356-ERHVT,0.3313,0,0
3258-SANFR,0.3313,0,0
4718-WXBGI,0.3313,0,0
9805-FILKB,0.3312,0,0
3275-RHRNE,0.3312,0,0
0308-GIQJT,0.3311,0,0
8905-IAZPF,0.3311,0,0
2580-ATZSQ,0.3311,0,0
6075-QMNRR,0.331,0,0
5046-NUHWD,0.331,0,0
6038-GCYEC,0.3309,0,1
0836-SEYLU,0.3308,0,1
8158-WPEZG,0.3306,0,0
2587-YNLES,0.3305,0,0
8197-BFWVU,0.3304,0,0
8348-JLBUG,0.3304,0,0
3536-IQCTX,0.3303,0,1
9074-KGVOX,0.3301,0,0
1094-BKOSX,0.3301,0,0
4250-WAROZ,0.3301,0,0
2386-LAHRK,0.3299,0,1
6727-IOTLZ,0.3299,0,0
4929-BSTRX,0.3299,0,1
5482-NUPNA,0.3299,0,1
6281-FKEWS,0.3298,0,0
4525-VZCZG,0.3297,0,0
2041-JIJCI,0.3296,0,0
6242-MBHPK,0.3295,0,0
0254-KCJGT,0.3295,0,0
7284-ZZLOH,0.3293,0,0
5440-VHLUL,0.3293,0,0
4349-GFQHK,0.3292,0,1
7895-VONWT,0.3292,0,0
6907-FLBER,0.3292,0,0
2632-IVXVF,0.3292,0,0
0114-PEGZZ,0.3287,0,0
8169-SAEJD,0.3285,0,0
3323-CPBWR,0.3283,0,0
3426-NIYYL,0.3283,0,1
2200-DSAAL,0.3282,0,0
0786-IVLAW,0.328,0,0
4385-ZKVNW,0.3279,0,0
0229-LFJAF,0.3278,0,0
2656-TABEH,0.3278,0,1
3336-JORSO,0.3276,0,1
3727-OWVYD,0.3275,0,0
3092-IGHWF,0.3275,0,1
1852-QSWCD,0.3275,0,0
8808-ELEHO,0.3274,0,1
2615-YVMYX,0.3268,0,0
0869-PAPRP,0.3268,0,0
7801-CEDNV,0.3268,0,0
6990-YNRIO,0.3267,0,1
1976-AZZPJ,0.3267,0,0
1450-GALXR,0.3266,0,1
6402-SSEJG,0.3266,0,0
6518-PPLMZ,0.3266,0,0
9031-ZVQPT,0.3265,0,0
7056-IMHCC,0.3264,0,1
5299-RULOA,0.3263,0,1
9614-RMGHA,0.3261,0,1
7883-ROJOC,0.326,0,0
3398-GCPMU,0.326,0,0
2828-SLQPF,0.326,0,0
8107-RZLNV,0.326,0,0
3865-ZYKAD,0.3257,0,0
5383-MMTWC,0.3257,0,1
0121-SNYRK,0.3252,0,0
7572-KPVKK,0.3252,0,0
8582-KRHPJ,0.3251,0,0
4323-ELYYB,0.325,0,0
0786-VSSUD,0.325,0,1
7349-ALMUX,0.325,0,0
6723-CEGQI,0.325,0,0
4098-NAUKP,0.3249,0,0
2419-FSORS,0.3248,0,0
2478-EEWWM,0.3248,0,0
8584-KMVXD,0.3248,0,0
2190-PHBHR,0.3247,0,0
4647-XXZAM,0.3247,0,0
2830-LEWOA,0.3246,0,0
1839-FBNFR,0.3246,0,0
1291-CUOCY,0.3245,0,0
6542-LWGXJ,0.3245,0,0
8979-CAMGB,0.3245,0,0
2000-DHJUY,0.3244,0,0
9691-HKOVS,0.3244,0,0
1140-UKVZG,0.3242,0,0
9644-KVCNC,0.3242,0,0
9445-ZUEQE,0.3241,0,0
9541-ZPSEA,0.324,0,0
5696-JVVQY,0.324,0,0
8495-PRWFH,0.3237,0,0
9714-EDSUC,0.3236,0,0
7089-IVVAZ,0.3235,0,1
6103-BOCOU,0.3235,0,0
5135-RDDQL,0.3234,0,0
1397-XKKWR,0.3233,0,0
5129-JLPIS,0.3233,0,0
7401-JIXNM,0.3232,0,0
7593-JNWRU,0.3231,0,1
3389-YGYAI,0.323,0,1
9822-WMWVG,0.3229,0,0
8455-HIRAQ,0.3229,0,0
9000-PLFUZ,0.3228,0,0
8318-LCNBW,0.3228,0,0
2587-EKXTS,0.3221,0,0
7721-JXEAW,0.3221,0,1
0402-OAMEN,0.3221,0,0
3197-ARFOY,0.3219,0,0
8161-QYMTT,0.3218,0,0
0056-EPFBG,0.3218,0,0
0048-LUMLS,0.3216,0,0
4608-LCIMN,0.3215,0,0
3223-WZWJM,0.3215,0,1
4785-FCIFB,0.3215,0,0
3612-YVGSJ,0.3214,0,0
1897-OKVMW,0.3213,0,0
0420-HLGXF,0.3213,0,0
8374-UULRV,0.3213,0,0
7492-TAFJD,0.3211,0,0
6199-IWKGC,0.321,0,0
5117-IFGPS,0.3209,0,0
1730-VFMWO,0.3209,0,0
7293-LSCDV,0.3208,0,0
0362-ZBZWJ,0.3206,0,1
7470-DYNOE,0.3205,0,0
1355-KUSBG,0.3205,0,0
0626-QXNGV,0.3204,0,0
1422-DGUBX,0.3203,0,0
1680-VDCWW,0.3202,0,0
4686-UXDML,0.3202,0,0
9624-EGDEQ,0.3198,0,0
0386-CWRGM,0.3198,0,0
5656-MJEFC,0.3198,0,0
0722-SVSFK,0.3197,0,0
4616-ULAOA,0.3197,0,0
3346-BRMIS,0.3195,0,1
2659-VXMWZ,0.3194,0,1
8644-XYTSV,0.3194,0,0
3352-RICWQ,0.3193,0,0
2898-MRKPI,0.3192,0,0
3580-HYCSP,0.3191,0,0
3522-CDKHF,0.3191,0,0
8242-JSVBO,0.3189,0,0
1139-WUOAH,0.3188,0,0
2606-PKWJB,0.3185,0,0
8265-HKSOW,0.3184,0,0
5693-PIPCS,0.3182,0,0
8409-WQJUX,0.3181,0,0
7301-ABVAD,0.318,0,0
7570-WELNY,0.3179,0,0
5498-IBWPI,0.3178,0,0
5774-QPLTF,0.3178,0,0
4719-UMSIY,0.3177,0,0
7548-SEPYI,0.3176,0,1
1658-XUHBX,0.3176,0,0
5334-JLAXU,0.3176,0,0
8165-CBKXO,0.3175,0,0
0880-TKATG,0.3174,0,1
7783-YKGDV,0.3172,0,1
1017-FBQMM,0.317,0,0
5386-THSLQ,0.317,0,0
0690-SRQID,0.317,0,0
1049-FYSYG,0.3169,0,0
4236-UJPWO,0.3168,0,0
1028-FFNJK,0.3168,0,0
7410-OIEDU,0.3167,0,0
1335-NTIUC,0.3166,0,0
1271-UODNO,0.3166,0,0
2685-SREOM,0.3164,0,1
4547-FZJWE,0.3164,0,0
2187-PKZAY,0.3164,0,0
7854-EKTJL,0.3164,0,1
5067-DGXLL,0.3163,0,0
2516-XSJKX,0.3162,0,0
2798-NYLMZ,0.3161,0,0
9039-RBEEE,0.316,0,1
5385-SUIRI,0.3159,0,1
4720-VSTSI,0.3159,0,1
0730-KOAVE,0.3159,0,0
1866-RZZQS,0.3158,0,1
8205-OTCHB,0.3158,0,1
4822-LPTYJ,0.3157,0,0
5392-AKEMH,0.3153,0,0
4446-BZKHU,0.3152,0,1
2761-XECQW,0.3151,0,0
6695-FRVEC,0.3149,0,0
1813-JLKWR,0.3148,0,0
5170-PTRKA,0.3148,0,0
6738-ISCBM,0.3147,0,0
6647-ZEDXT,0.3147,0,0
3378-AJRAO,0.3147,0,0
5229-PRWKT,0.3147,0,1
1304-BCCFO,0.3146,0,0
2362-IBOOY,0.3146,0,1
6119-SPUDB,0.3144,0,0
1600-DILPE,0.3143,0,0
8146-QQKZH,0.3143,0,0
8498-XXGWA,0.3142,0,0
9108-EQPNQ,0.3142,0,0
9489-UTFKA,0.3141,0,0
0419-YAAPX,0.3139,0,0
5022-KVDQT,0.3139,0,0
1972-XMUWV,0.3138,0,0
6624-JDRDS,0.3138,0,0
0373-AIVNJ,0.3134,0,0
0104-PPXDV,0.3133,0,0
6408-OTUBZ,0.3133,0,0
4827-LTQRJ,0.3133,0,0
2560-QTSBS,0.3133,0,0
3026-ATZYV,0.3132,0,0
4713-ZBURT,0.3132,0,0
5533-RJFTJ,0.3132,0,0
5716-LIBJC,0.3131,0,0
3170-NMYVV,0.3131,0,0
9070-BCKQP,0.3129,0,0
7785-RDVIG,0.3128,0,0
1960-UOTYM,0.3125,0,0
8201-AAXCB,0.3122,0,0
1862-SKORY,0.3122,0,1
3370-GQEAL,0.3121,0,0
4570-QHXHL,0.3121,0,0
5451-MHQOF,0.312,0,0
7925-PNRGI,0.3118,0,0
0794-YVSGE,0.3115,0,0
1891-QRQSA,0.3113,0,0
5598-IKHQQ,0.3113,0,0
1766-GKNMI,0.3113,0,0
2266-SJNAT,0.3112,0,0
3946-JEWRQ,0.3112,0,0
1187-WILMM,0.311,0,0
5110-CHOPY,0.3109,0,0
6689-VRRTK,0.3109,0,0
9575-IWCAZ,0.3109,0,0
2904-GGUAZ,0.3107,0,0
7493-GVFIO,0.3107,0,0
2824-DXNKN,0.3104,0,0
5287-QWLKY,0.3103,0,1
5795-KTGUD,0.3103,0,0
9625-QSTYE,0.3103,0,1
9239-ZBZZV,0.3102,0,1
0839-JTCUD,0.31,0,0
3503-TYDAY,0.31,0,0
6097-EQISJ,0.31,0,1
2027-FECZV,0.3099,0,1
8752-IMQOS,0.3098,0,0
0701-RFGFI,0.3096,0,0
9327-QSDED,0.3096,0,0
2834-JKOOW,0.3095,0,0
7975-JMZNT,0.3095,0,0
8071-SBTRN,0.3094,0,0
5712-VBOXD,0.3094,0,0
9348-YVOMK,0.3093,0,0
1383-EZRWL,0.3092,0,1
0292-WEGCH,0.3091,0,0
0136-IFMYD,0.3089,0,0
7245-JMTTQ,0.3089,0,0
6297-NOOPG,0.3089,0,0
9591-YVTEB,0.3088,0,0
3977-QCRSL,0.3088,0,0
3407-JMJQQ,0.3088,0,0
3518-FSTWG,0.3086,0,0
9552-TGUZV,0.3086,0,0
8091-TTVAX,0.3084,0,0
8592-PLTMQ,0.3084,0,0
6583-SZVGP,0.3083,0,0
4508-OEBEY,0.3083,0,0
0237-YFUTL,0.3083,0,0
1841-YSJGV,0.3082,0,0
5360-LJCNJ,0.3082,0,0
0397-GZBBC,0.308,0,1
0756-MPZRL,0.308,0,0
0771-CHWSK,0.308,0,0
1162-ECVII,0.3079,0,0
5389-FFVKB,0.3078,0,1
8267-ZNYVZ,0.3077,0,1
3096-YXENJ,0.3077,0,0
7328-ZJAJO,0.3077,0,0
2977-CEBSX,0.3077,0,0
3739-YBWAB,0.3076,0,0
1871-MOWRM,0.3075,0,1
9450-TRJUU,0.3074,0,0
4315-MURBD,0.3074,0,1
3685-YLCMQ,0.3073,0,1
5882-CMAZQ,0.3073,0,0
7727-SHVZV,0.3073,0,0
3347-YJZZE,0.3072,0,0
4937-QPZPO,0.3072,0,0
8822-KNBHV,0.3071,0,0
5520-FVEWJ,0.307,0,1
4553-DVPZG,0.3069,0,0
9081-WWXKP,0.3068,0,0
9732-EQMWY,0.3068,0,0
2692-AQCPF,0.3068,0,0
6410-LEFEN,0.3066,0,1
2868-LLSKM,0.3065,0,0
6137-MFAJN,0.3065,0,0
8076-FEZKJ,0.3063,0,0
4911-BANWH,0.3062,0,1
8871-JLMHM,0.3062,0,0
7009-PCARS,0.3062,0,0
1170-SASML,0.3061,0,0
4859-ZSRDZ,0.306,0,0
6473-ULUHT,0.306,0,0
5630-IXDXV,0.3059,0,0
6908-VVYHM,0.3059,0,0
7285-KLOTR,0.3057,0,0
0308-IVGOK,0.3056,0,0
7921-BEPCI,0.3055,0,0
8285-ABVLB,0.3053,0,0
9372-TXXPS,0.3053,0,0
3417-TSCIC,0.3052,0,0
7471-WNSUF,0.3051,0,0
4994-OBRSZ,0.305,0,0
3806-DXQOM,0.305,0,1
6305-YLBMM,0.305,0,1
3797-FKOGQ,0.3049,0,0
6719-FGEDO,0.3049,0,0
8164-OCKUJ,0.3048,0,0
3580-REOAC,0.3046,0,1
7480-QNVZJ,0.3045,0,1
0093-XWZFY,0.3045,0,1
9547-ITEFG,0.3044,0,0
3315-IKYZQ,0.3044,0,0
3227-WLKLI,0.3042,0,0
5186-PEIZU,0.3041,0,0
5208-FVQKB,0.3041,0,0
4690-LLKUA,0.304,0,1
0959-WHOKV,0.304,0,0
7649-SIJJF,0.304,0,0
0111-KLBQG,0.3037,0,0
2718-GAXQD,0.3037,0,1
7244-QWYHG,0.3037,0,0
6818-WOBHJ,0.3036,0,1
3973-SKMLN,0.3035,0,0
0924-BJCRC,0.3034,0,0
2397-BRLOM,0.3034,0,1
5619-XZZKR,0.3034,0,0
5202-IVJNU,0.3032,0,1
8774-GSBUN,0.3032,0,0
2080-CAZNM,0.3032,0,0
8519-IMDHU,0.3032,0,1
4462-CYWMH,0.303,0,0
0094-OIFMO,0.303,0,1
2623-DRYAM,0.3029,0,0
9710-ZUSHQ,0.3028,0,1
1834-ABKHQ,0.3028,0,0
1150-FTQGN,0.3026,0,0
0701-TJSEF,0.3025,0,0
4909-JOUPP,0.3025,0,0
4322-RCYMT,0.3024,0,1
7521-AFHAB,0.3023,0,0
5268-DSMNQ,0.3022,0,0
6313-GIDIT,0.3021,0,1
1395-OFUWC,0.3021,0,0
3445-HXXGF,0.3019,0,1
6311-UEUME,0.3019,0,1
4973-RLZVI,0.3017,0,0
5453-YBTWV,0.3016,0,0
6285-FTQBF,0.3013,0,0
5297-MDOIR,0.3013,0,0
3230-IUALN,0.3012,0,0
5172-RKOCB,0.3011,0,0
6128-DAFVY,0.3011,0,0
0655-YDGFJ,0.3009,0,0
7109-CQYUZ,0.3008,0,0
1960-UYCNN,0.3007,0,0
2812-ENYMO,0.3004,0,0
1676-MQAOA,0.3004,0,0
2886-KEFUM,0.3003,0,1
4816-OKWNX,0.2999,0,0
2003-CKLOR,0.2997,0,1
9929-PLVPA,0.2996,0,0
6080-TCMYC,0.2994,0,0
7130-YXBRO,0.2993,0,0
3055-MJDSB,0.2991,0,0
2664-XJZNO,0.2989,0,0
5803-NQJZO,0.2986,0,0
5956-YHHRX,0.2984,0,0
7029-IJEJK,0.2984,0,0
8229-BUJHX,0.2983,0,0
6691-CCIHA,0.2983,0,0
2359-QWQUL,0.2982,0,1
3606-TWKGI,0.2982,0,1
8401-EMUWF,0.2981,0,0
3663-MITLP,0.298,0,1
7029-RPUAV,0.298,0,1
6234-PFPXL,0.2979,0,0
7541-YLXCL,0.2978,0,1
7969-AULMZ,0.2977,0,1
5183-SNMJQ,0.2977,0,0
1760-CAZHT,0.2975,0,0
4039-PIMHX,0.2975,0,0
7605-BDWDC,0.2975,0,0
9802-CAQUT,0.2973,0,0
4020-KIUDI,0.297,0,0
2990-OGYTD,0.2969,0,0
2586-CWXVV,0.2969,0,0
7251-XFOIL,0.2968,0,0
6994-FGRHH,0.2968,0,0
9402-CXWPL,0.2967,0,0
4238-JSSWH,0.2967,0,0
2205-YMZZJ,0.2965,0,1
9861-PDSZP,0.2965,0,0
9281-OFDMF,0.2964,0,0
7134-HBPBS,0.2963,0,0
8314-DPQHL,0.2962,0,0
3672-YITQD,0.2961,0,1
6967-PEJLL,0.2961,0,0
0117-LFRMW,0.296,0,1
9746-YKGXB,0.296,0,0
4707-MAXGU,0.2958,0,0
7718-UPSKJ,0.2957,0,0
9259-PACGQ,0.2956,0,1
0961-ZWLVI,0.2956,0,0
9674-EHPPG,0.2956,0,0
3071-MVJCD,0.2955,0,0
3106-ULWFW,0.2954,0,1
7606-BPHHN,0.2954,0,0
5519-NPHVG,0.2953,0,1
6465-GSRCL,0.2952,0,0
9818-XQCUV,0.2952,0,0
6295-OSINB,0.2951,0,0
5519-YLDGW,0.2951,0,1
2344-JMOGN,0.2949,0,1
6476-YHMGA,0.2949,0,0
0463-ZSDNT,0.2948,0,0
6614-FHDBO,0.2946,0,0
9137-UIYPG,0.2946,0,0
9079-YEXQJ,0.2944,0,1
4032-RMHCI,0.2944,0,0
9708-HPXWZ,0.2944,0,0
6833-JMZYP,0.2944,0,0
7272-QDCKA,0.2943,0,0
4750-ZRXIU,0.2942,0,1
6741-EGCBI,0.2939,0,0
5153-RTHKF,0.2939,0,0
5201-CBWYG,0.2937,0,0
6397-JNZZG,0.2936,0,1
0463-WZZKO,0.2935,0,0
9844-FELAJ,0.2934,0,0
8887-IPQNC,0.2934,0,0
4143-HHPMK,0.2934,0,1
4450-YOOHP,0.2932,0,0
5027-XWQHA,0.2931,0,1
5075-JSDKI,0.293,0,0
8735-SDUFN,0.293,0,0
2451-YMUXS,0.2928,0,0
8707-HOEDG,0.2927,0,0
7137-NAXML,0.2927,0,0
2057-BOYKM,0.2927,0,0
0017-DINOC,0.2926,0,0
0397-ZXWQF,0.2926,0,0
9094-AZPHK,0.2925,0,0
8819-ZBYNA,0.2925,0,0
8875-AKBYH,0.2925,0,0
6901-GOGZG,0.2925,0,0
6283-GITPX,0.2925,0,0
7740-KKCXF,0.2924,0,0
4682-BLBUC,0.2924,0,0
1685-VAYJF,0.2923,0,0
0234-TEVTT,0.2922,0,0
6308-CQRBU,0.2922,0,0
3120-FAZKD,0.292,0,0
1297-VQDRP,0.2919,0,0
2302-OUZXB,0.2919,0,0
1925-TIBLE,0.2918,0,1
3976-HXHCE,0.2918,0,0
7733-UDMTP,0.2917,0,0
2038-OEQZH,0.2916,0,0
1320-GVNHT,0.2915,0,0
9405-GPBBG,0.2915,0,0
9578-FOMUK,0.2915,0,0
6976-BWGLQ,0.2914,0,0
4060-LDNLU,0.2914,0,0
4990-ALDGW,0.2914,0,0
7567-ECMCM,0.2912,0,0
7868-BGSZA,0.2912,0,0
0825-CPPQH,0.2911,0,0
6179-GJPSO,0.2911,0,1
0856-NAOES,0.291,0,0
3934-HXCFZ,0.2909,0,1
0197-PNKNK,0.2909,0,0
5201-FRKKS,0.2908,0,0
5955-EPOAZ,0.2908,0,0
1577-HKTFG,0.2907,0,1
9762-YAQAA,0.2907,0,0
0654-PQKDW,0.2907,0,0
1090-ESELR,0.2905,0,0
7005-CCBKV,0.2905,0,1
7488-MXJIV,0.2904,0,1
7730-IUTDZ,0.2903,0,1
6235-VDHOM,0.2903,0,1
7153-CHRBV,0.2902,0,0
4184-VODJZ,0.2901,0,0
2236-HILPA,0.2901,0,0
6374-NTQLP,0.2901,0,0
0363-QJVFX,0.2901,0,1
1621-YNCJH,0.29,0,0
4534-WGCIR,0.29,0,0
5061-PBXFW,0.2899,0,0
5311-IHLEI,0.2898,0,0
4256-ZWTZI,0.2897,0,0
6637-KYRCV,0.2897,0,0
7295-JOMMD,0.2897,0,1
8035-PWSEV,0.2896,0,0
8775-CEBBJ,0.2895,0,1
1347-KTTTA,0.2895,0,0
5668-MEISB,0.2895,0,0
7941-RCJOW,0.2894,0,0
5286-YHCVC,0.2894,0,0
2143-LJULT,0.2894,0,0
6732-FZUGP,0.2894,0,0
7446-KQISO,0.2892,0,0
1215-FIGMP,0.2892,0,0
1984-FCOWB,0.2892,0,1
2240-HSJQD,0.2892,0,0
4822-YCXMX,0.2891,0,1
8919-FYFQZ,0.2889,0,1
8098-LLAZX,0.2889,0,1
7234-FECYN,0.2889,0,1
9236-NDUCW,0.2888,0,0
4815-YOSUK,0.2888,0,0
4391-RESHN,0.2887,0,1
0014-BMAQU,0.2887,0,0
0853-TWRVK,0.2885,0,0
7208-PSIHR,0.2885,0,0
7982-VCELR,0.2884,0,0
1036-GUDCL,0.2881,0,0
9958-MEKUC,0.288,0,0
9777-IQHWP,0.2879,0,0
0516-WJVXC,0.2879,0,1
9068-VPWQQ,0.2878,0,0
6509-TSGWN,0.2877,0,0
4544-RXFMG,0.2877,0,0
3948-KXDUF,0.2876,0,0
0218-QNVAS,0.2874,0,0
4566-QVRRW,0.2874,0,1
8619-IJNDK,0.2873,0,0
6661-EIPZC,0.2871,0,0
8552-OBVRU,0.2869,0,0
6855-VLGOS,0.2869,0,0
7858-GTZSP,0.2868,0,0
4893-GYUJU,0.2867,0,0
4188-PCPIG,0.2866,0,0
5857-TYBCJ,0.2863,0,0
5394-MEITZ,0.2862,0,0
2848-YXSMW,0.2859,0,0
7047-FWEYA,0.2859,0,0
9003-CPATH,0.2858,0,0
7075-BNDVQ,0.2858,0,0
0479-HMSWA,0.2857,0,0
3363-DTIVD,0.2857,0,0
2968-SSGAA,0.2856,0,1
4701-AHWMW,0.2856,0,1
6599-RCLCJ,0.2855,0,1
9764-REAFF,0.2855,0,0
4476-OSWTN,0.2854,0,0
9451-LPGOO,0.2853,0,1
4567-AKPIA,0.2853,0,0
5215-LNLDJ,0.2853,0,0
6060-QBMGV,0.2851,0,0
8548-AWOFC,0.285,0,0
4837-QUSFT,0.2849,0,0
6869-FGJJC,0.2848,0,0
7860-KSUGX,0.2848,0,0
8466-PZBLH,0.2847,0,0
9681-KYGYB,0.2844,0,0
2000-MPKCA,0.2844,0,0
9361-YNQWJ,0.2843,0,0
8565-HBFNN,0.2843,0,0
9411-TPQQV,0.2843,0,0
2146-EGVDT,0.2843,0,0
1354-YZFNB,0.2842,0,0
9530-GRMJG,0.2841,0,0
8883-ANODQ,0.284,0,0
4585-HETAI,0.284,0,1
5067-XJQFU,0.2839,0,0
5982-XMDEX,0.2839,0,0
3069-SSVSN,0.2836,0,0
0661-XEYAN,0.2836,0,1
0743-HRVFF,0.2836,0,0
4119-ZYPZY,0.2835,0,0
0945-TSONX,0.2835,0,0
2452-SNHFZ,0.2833,0,0
3259-QMXUN,0.2832,0,0
0193-ESZXP,0.2831,0,1
2509-TFPJU,0.2831,0,0
8024-XNAFQ,0.283,0,0
1194-HVAIF,0.283,0,0
9763-PDTKK,0.283,0,1
7771-ZONAT,0.2829,0,0
1428-IEDPR,0.2829,0,0
5393-HJZSM,0.2828,0,0
0447-BEMNG,0.2827,0,1
5655-JSMZM,0.2825,0,1
0089-IIQKO,0.2824,0,0
9863-JZAIC,0.2824,0,1
1299-AURJA,0.2823,0,0
7789-CRUVC,0.2821,0,0
6215-NQCPY,0.282,0,0
6384-VMJHP,0.2819,0,0
9060-HJJRW,0.2819,0,0
2692-PFYTJ,0.2818,0,0
2712-SYWAY,0.2818,0,0
1496-GGSUK,0.2818,0,1
0277-ORXQS,0.2818,0,0
6394-HHHZM,0.2818,0,0
3850-OKINF,0.2817,0,0
8263-JQAIK,0.2817,0,1
8591-TKMZH,0.2814,0,0
8631-NBHFZ,0.2812,0,1
0345-HKJVM,0.2812,0,1
4257-GAESD,0.2812,0,0
8646-JCOMS,0.2811,0,0
2724-FJDYW,0.2811,0,0
3957-HHLMR,0.281,0,0
6169-PGNCD,0.281,0,0
6008-NAIXK,0.2809,0,0
9931-KGHOA,0.2808,0,0
6762-NSODU,0.2806,0,0
9825-YCXWZ,0.2805,0,0
9134-CEQMF,0.2805,0,1
6734-PSBAW,0.2803,0,0
7621-VPNET,0.2802,0,0
6777-TGHTM,0.2801,0,1
6723-WSNTY,0.2801,0,0
5622-UEJFI,0.2799,0,0
3806-YAZOV,0.2797,0,0
2660-EMUBI,0.2797,0,1
0932-YIXYU,0.2797,0,0
3653-NCRDJ,0.2797,0,0
4075-JFPGR,0.2796,0,0
6402-ZFPPI,0.2796,0,1
8800-ZKRFW,0.2796,0,0
6776-TLWOI,0.2795,0,1
4415-WNGVR,0.2795,0,0
3067-SVMTC,0.2795,0,0
4803-LBYPN,0.2795,0,0
4550-VBOFE,0.2794,0,1
5133-VRSAB,0.2791,0,0
2675-IJRGJ,0.2791,0,0
1430-SFQSA,0.2789,0,0
2636-OHFMN,0.2787,0,1
7049-GKVZY,0.2784,0,0
1027-LKKQQ,0.2783,0,0
8728-SKJLR,0.2783,0,0
3956-CJUST,0.2781,0,0
1240-HCBOH,0.278,0,0
4102-HLENU,0.2779,0,0
2181-TIDSV,0.2779,0,0
6184-DYUOB,0.2779,0,0
7169-YWAMK,0.2779,0,0
4445-KWOKW,0.2778,0,0
1985-MBRYP,0.2776,0,0
4833-QTJNO,0.2776,0,0
7480-SPLEF,0.2775,0,0
2230-XTUWL,0.2775,0,0
2789-CZANW,0.2775,0,0
5855-EIBDE,0.2775,0,0
4526-RMTLL,0.2775,0,0
9895-VFOXH,0.2773,0,0
3143-ILDAL,0.2773,0,1
7365-BVCJH,0.2773,0,0
5669-SRAIP,0.2773,0,1
7048-GXDAY,0.2773,0,0
3439-GVUSX,0.2773,0,0
1448-CYWKC,0.2772,0,0
0082-OQIQY,0.2772,0,0
9681-OXGVC,0.2771,0,1
0394-YONDK,0.277,0,0
0027-KWYKW,0.2769,0,0
2498-XLDZR,0.2767,0,0
1322-AGOQM,0.2765,0,1
0795-XCCTE,0.2765,0,0
7508-MYBOG,0.2764,0,1
7317-GGVPB,0.2763,0,1
4079-ULGFR,0.2762,0,0
9065-ZCPQX,0.2762,0,0
6137-NICCO,0.2762,0,0
6168-YBYNP,0.2762,0,0
6633-MPWBS,0.2762,0,1
4439-JMPMT,0.2761,0,1
4979-HPRFL,0.276,0,0
9465-RWMXL,0.276,0,1
6199-IPCAO,0.2759,0,0
7943-RQCHR,0.2758,0,1
2521-NPUZR,0.2758,0,0
0655-RBDUG,0.2757,0,1
9420-LOJKX,0.2757,0,1
1729-VLAZJ,0.2757,0,0
3913-FCUUW,0.2757,0,0
3214-IYUUQ,0.2757,0,0
7114-AEOZE,0.2756,0,0
8861-HGGKB,0.2755,0,1
1131-SUEKT,0.2755,0,0
9571-EDEBV,0.2753,0,0
3166-PNEOF,0.2751,0,0
5020-ZSTTY,0.275,0,1
5336-UFNZP,0.2749,0,0
9750-BOOHV,0.2749,0,0
3132-TVFDZ,0.2747,0,1
0867-LDTTC,0.2747,0,0
2892-GESUL,0.2746,0,0
6463-HHXJR,0.2746,0,0
