customer_id,churn_score,risk_tier,recommended_action
5539-HIVAK,0.0313,Low,Mantenimiento - comunicacion periodica
6518-PPLMZ,0.0313,Low,Mantenimiento - comunicacion periodica
1814-WFGVS,0.0313,Low,Mantenimiento - comunicacion periodica
3831-YCPUO,0.0313,Low,Mantenimiento - comunicacion periodica
1498-DQNRX,0.0313,Low,Mantenimiento - comunicacion periodica
7197-VOJMM,0.0312,Low,Mantenimiento - comunicacion periodica
6332-FBZRI,0.0312,Low,Mantenimiento - comunicacion periodica
5472-CVMDX,0.0312,Low,Mantenimiento - comunicacion periodica
0428-AXXLJ,0.0312,Low,Mantenimiento - comunicacion periodica
4712-UYOOI,0.0312,Low,Mantenimiento - comunicacion periodica
0788-DXBFY,0.0312,Low,Mantenimiento - comunicacion periodica
2296-DKZFP,0.0311,Low,Mantenimiento - comunicacion periodica
9046-DQMTP,0.0311,Low,Mantenimiento - comunicacion periodica
3508-CFVZL,0.0311,Low,Mantenimiento - comunicacion periodica
3161-ONRWK,0.0311,Low,Mantenimiento - comunicacion periodica
5186-PEIZU,0.0311,Low,Mantenimiento - comunicacion periodica
8039-ACLPL,0.0311,Low,Mantenimiento - comunicacion periodica
2592-HODOV,0.031,Low,Mantenimiento - comunicacion periodica
6551-ZCOTS,0.031,Low,Mantenimiento - comunicacion periodica
2451-YMUXS,0.031,Low,Mantenimiento - comunicacion periodica
2954-PIBKO,0.031,Low,Mantenimiento - comunicacion periodica
5320-BRKGK,0.031,Low,Mantenimiento - comunicacion periodica
7169-YWAMK,0.031,Low,Mantenimiento - comunicacion periodica
3011-WQKSZ,0.031,Low,Mantenimiento - comunicacion periodica
7569-NMZYQ,0.0309,Low,Mantenimiento - comunicacion periodica
3525-DVKFN,0.0309,Low,Mantenimiento - comunicacion periodica
2223-GDSHL,0.0309,Low,Mantenimiento - comunicacion periodica
0336-PIKEI,0.0309,Low,Mantenimiento - comunicacion periodica
5384-ZTTWP,0.0308,Low,Mantenimiento - comunicacion periodica
3050-RLLXC,0.0308,Low,Mantenimiento - comunicacion periodica
8882-TLVRW,0.0307,Low,Mantenimiento - comunicacion periodica
2400-XIWIO,0.0307,Low,Mantenimiento - comunicacion periodica
5727-MYATE,0.0307,Low,Mantenimiento - comunicacion periodica
1744-JHKYS,0.0307,Low,Mantenimiento - comunicacion periodica
2077-DDHJK,0.0306,Low,Mantenimiento - comunicacion periodica
6082-GLJIX,0.0306,Low,Mantenimiento - comunicacion periodica
6732-VAILE,0.0306,Low,Mantenimiento - comunicacion periodica
6048-NJXHX,0.0306,Low,Mantenimiento - comunicacion periodica
7319-ZNRTR,0.0305,Low,Mantenimiento - comunicacion periodica
2129-ALKBS,0.0305,Low,Mantenimiento - comunicacion periodica
2192-OZITF,0.0305,Low,Mantenimiento - comunicacion periodica
8008-OTEZX,0.0305,Low,Mantenimiento - comunicacion periodica
2907-ILJBN,0.0305,Low,Mantenimiento - comunicacion periodica
7554-NEWDD,0.0304,Low,Mantenimiento - comunicacion periodica
6859-QNXIQ,0.0304,Low,Mantenimiento - comunicacion periodica
3823-KYNQY,0.0304,Low,Mantenimiento - comunicacion periodica
2987-BJXIK,0.0304,Low,Mantenimiento - comunicacion periodica
5346-BZCHP,0.0304,Low,Mantenimiento - comunicacion periodica
4774-HHGGS,0.0304,Low,Mantenimiento - comunicacion periodica
3653-NCRDJ,0.0304,Low,Mantenimiento - comunicacion periodica
3508-VLHCZ,0.0303,Low,Mantenimiento - comunicacion periodica
1552-TKMXS,0.0303,Low,Mantenimiento - comunicacion periodica
1265-HVPZB,0.0303,Low,Mantenimiento - comunicacion periodica
3308-DGHKL,0.0303,Low,Mantenimiento - comunicacion periodica
4648-YPBTM,0.0302,Low,Mantenimiento - comunicacion periodica
9530-GRMJG,0.0302,Low,Mantenimiento - comunicacion periodica
4024-CSNBY,0.0302,Low,Mantenimiento - comunicacion periodica
5148-ORICT,0.0302,Low,Mantenimiento - comunicacion periodica
2581-VKIRT,0.0301,Low,Mantenimiento - comunicacion periodica
1964-SVLEA,0.0301,Low,Mantenimiento - comunicacion periodica
2725-TTRIQ,0.0301,Low,Mantenimiento - comunicacion periodica
5025-GOOKI,0.0301,Low,Mantenimiento - comunicacion periodica
8125-QPFJD,0.0301,Low,Mantenimiento - comunicacion periodica
7956-XQWGU,0.0301,Low,Mantenimiento - comunicacion periodica
1716-LSAMB,0.0301,Low,Mantenimiento - comunicacion periodica
2007-QVGAW,0.0301,Low,Mantenimiento - comunicacion periodica
8395-ETZKQ,0.0301,Low,Mantenimiento - comunicacion periodica
0787-LHDYT,0.0301,Low,Mantenimiento - comunicacion periodica
7407-SUJIZ,0.03,Low,Mantenimiento - comunicacion periodica
5442-PPTJY,0.03,Low,Mantenimiento - comunicacion periodica
5789-LDFXO,0.03,Low,Mantenimiento - comunicacion periodica
2580-ATZSQ,0.03,Low,Mantenimiento - comunicacion periodica
9258-CNWAC,0.03,Low,Mantenimiento - comunicacion periodica
5248-KWLAR,0.03,Low,Mantenimiento - comunicacion periodica
7054-DMVAS,0.03,Low,Mantenimiento - comunicacion periodica
5546-BYZSM,0.0299,Low,Mantenimiento - comunicacion periodica
8314-HTWVE,0.0299,Low,Mantenimiento - comunicacion periodica
3219-JQRSL,0.0299,Low,Mantenimiento - comunicacion periodica
0484-JPBRU,0.0299,Low,Mantenimiento - comunicacion periodica
3884-UEBXB,0.0298,Low,Mantenimiento - comunicacion periodica
1172-VIYBP,0.0298,Low,Mantenimiento - comunicacion periodica
8777-PVYGU,0.0298,Low,Mantenimiento - comunicacion periodica
8069-RHUXK,0.0298,Low,Mantenimiento - comunicacion periodica
3911-RSNHI,0.0298,Low,Mantenimiento - comunicacion periodica
2253-KPMNB,0.0298,Low,Mantenimiento - comunicacion periodica
6339-RZCBJ,0.0298,Low,Mantenimiento - comunicacion periodica
6549-BTYPG,0.0297,Low,Mantenimiento - comunicacion periodica
9220-CXRSC,0.0297,Low,Mantenimiento - comunicacion periodica
4872-JCVCA,0.0297,Low,Mantenimiento - comunicacion periodica
8204-TIFGJ,0.0297,Low,Mantenimiento - comunicacion periodica
9286-BHDQG,0.0297,Low,Mantenimiento - comunicacion periodica
4981-FLTMF,0.0297,Low,Mantenimiento - comunicacion periodica
6772-WFQRD,0.0297,Low,Mantenimiento - comunicacion periodica
6603-YRDCJ,0.0297,Low,Mantenimiento - comunicacion periodica
3572-UUHRS,0.0297,Low,Mantenimiento - comunicacion periodica
5183-KLYEM,0.0296,Low,Mantenimiento - comunicacion periodica
2589-AYCRP,0.0296,Low,Mantenimiento - comunicacion periodica
9467-ROOLM,0.0296,Low,Mantenimiento - comunicacion periodica
4623-ZKHLY,0.0296,Low,Mantenimiento - comunicacion periodica
9443-JUBUO,0.0296,Low,Mantenimiento - comunicacion periodica
3258-ZKPAI,0.0296,Low,Mantenimiento - comunicacion periodica
9194-GFVOI,0.0295,Low,Mantenimiento - comunicacion periodica
5893-KCLGT,0.0295,Low,Mantenimiento - comunicacion periodica
5377-NDTOU,0.0295,Low,Mantenimiento - comunicacion periodica
6437-UDQJM,0.0295,Low,Mantenimiento - comunicacion periodica
0613-WUXUM,0.0295,Low,Mantenimiento - comunicacion periodica
4299-OPXEJ,0.0295,Low,Mantenimiento - comunicacion periodica
9885-MFVSU,0.0295,Low,Mantenimiento - comunicacion periodica
7416-CKTEP,0.0294,Low,Mantenimiento - comunicacion periodica
0731-EBJQB,0.0294,Low,Mantenimiento - comunicacion periodica
5795-BKOYE,0.0294,Low,Mantenimiento - comunicacion periodica
6904-JLBGY,0.0294,Low,Mantenimiento - comunicacion periodica
0486-LGCCH,0.0294,Low,Mantenimiento - comunicacion periodica
5010-IPEAQ,0.0294,Low,Mantenimiento - comunicacion periodica
9803-FTJCG,0.0293,Low,Mantenimiento - comunicacion periodica
1930-QPBVZ,0.0293,Low,Mantenimiento - comunicacion periodica
8336-TAVKX,0.0293,Low,Mantenimiento - comunicacion periodica
3740-RLMVT,0.0292,Low,Mantenimiento - comunicacion periodica
5456-ITGIC,0.0292,Low,Mantenimiento - comunicacion periodica
0214-JHPFW,0.0292,Low,Mantenimiento - comunicacion periodica
4378-BZYFP,0.0292,Low,Mantenimiento - comunicacion periodica
8815-LMFLX,0.0292,Low,Mantenimiento - comunicacion periodica
8050-XGRVL,0.0292,Low,Mantenimiento - comunicacion periodica
8169-SAEJD,0.0292,Low,Mantenimiento - comunicacion periodica
5312-TSZVC,0.0292,Low,Mantenimiento - comunicacion periodica
0114-IGABW,0.0292,Low,Mantenimiento - comunicacion periodica
8457-XIGKN,0.0292,Low,Mantenimiento - comunicacion periodica
6418-HNFED,0.0292,Low,Mantenimiento - comunicacion periodica
3719-TDVQB,0.0291,Low,Mantenimiento - comunicacion periodica
6169-PGNCD,0.0291,Low,Mantenimiento - comunicacion periodica
5318-YKDPV,0.0291,Low,Mantenimiento - comunicacion periodica
6217-KDYWC,0.0291,Low,Mantenimiento - comunicacion periodica
0436-TWFFZ,0.0291,Low,Mantenimiento - comunicacion periodica
5986-WWXDV,0.0291,Low,Mantenimiento - comunicacion periodica
0229-LFJAF,0.0291,Low,Mantenimiento - comunicacion periodica
5039-LZRQT,0.029,Low,Mantenimiento - comunicacion periodica
5322-TEUJK,0.029,Low,Mantenimiento - comunicacion periodica
0556-FJEGU,0.029,Low,Mantenimiento - comunicacion periodica
5696-JVVQY,0.029,Low,Mantenimiento - comunicacion periodica
5505-OVWQW,0.029,Low,Mantenimiento - comunicacion periodica
8046-DNVTL,0.029,Low,Mantenimiento - comunicacion periodica
0224-NIJLP,0.029,Low,Mantenimiento - comunicacion periodica
4403-BWPAY,0.029,Low,Mantenimiento - comunicacion periodica
9972-EWRJS,0.029,Low,Mantenimiento - comunicacion periodica
2193-SFWQW,0.0289,Low,Mantenimiento - comunicacion periodica
2466-FCCPT,0.0289,Low,Mantenimiento - comunicacion periodica
7542-CYDDM,0.0289,Low,Mantenimiento - comunicacion periodica
2882-WDTBA,0.0289,Low,Mantenimiento - comunicacion periodica
7643-RCHXS,0.0289,Low,Mantenimiento - comunicacion periodica
6698-OXETB,0.0288,Low,Mantenimiento - comunicacion periodica
5781-RFZRP,0.0288,Low,Mantenimiento - comunicacion periodica
1506-YJTYT,0.0288,Low,Mantenimiento - comunicacion periodica
6147-CBCRA,0.0288,Low,Mantenimiento - comunicacion periodica
2650-GYRYL,0.0288,Low,Mantenimiento - comunicacion periodica
0142-GVYSN,0.0288,Low,Mantenimiento - comunicacion periodica
4188-PCPIG,0.0288,Low,Mantenimiento - comunicacion periodica
2030-BTZRO,0.0287,Low,Mantenimiento - comunicacion periodica
9945-PSVIP,0.0287,Low,Mantenimiento - comunicacion periodica
9108-EQPNQ,0.0287,Low,Mantenimiento - comunicacion periodica
6152-ONASV,0.0287,Low,Mantenimiento - comunicacion periodica
7688-AWMDX,0.0287,Low,Mantenimiento - comunicacion periodica
5208-FVQKB,0.0287,Low,Mantenimiento - comunicacion periodica
8859-YSTWS,0.0287,Low,Mantenimiento - comunicacion periodica
3649-JPUGY,0.0286,Low,Mantenimiento - comunicacion periodica
8645-KOMJQ,0.0286,Low,Mantenimiento - comunicacion periodica
0019-GFNTW,0.0286,Low,Mantenimiento - comunicacion periodica
3620-EHIMZ,0.0286,Low,Mantenimiento - comunicacion periodica
8387-UGUSU,0.0286,Low,Mantenimiento - comunicacion periodica
6729-FZWSY,0.0286,Low,Mantenimiento - comunicacion periodica
9091-WTUUY,0.0286,Low,Mantenimiento - comunicacion periodica
3520-FJGCV,0.0286,Low,Mantenimiento - comunicacion periodica
9531-NSBMR,0.0286,Low,Mantenimiento - comunicacion periodica
3557-HTYWR,0.0286,Low,Mantenimiento - comunicacion periodica
6166-YIPFO,0.0286,Low,Mantenimiento - comunicacion periodica
5063-IUOKK,0.0286,Low,Mantenimiento - comunicacion periodica
3892-NXAZG,0.0285,Low,Mantenimiento - comunicacion periodica
5158-RIVOP,0.0285,Low,Mantenimiento - comunicacion periodica
5546-QUERU,0.0285,Low,Mantenimiento - comunicacion periodica
5451-YHYPW,0.0285,Low,Mantenimiento - comunicacion periodica
6741-QRLUP,0.0285,Low,Mantenimiento - comunicacion periodica
9766-HGEDE,0.0284,Low,Mantenimiento - comunicacion periodica
7109-CQYUZ,0.0284,Low,Mantenimiento - comunicacion periodica
8221-HVAYI,0.0284,Low,Mantenimiento - comunicacion periodica
3521-HTQTV,0.0284,Low,Mantenimiento - comunicacion periodica
7190-XHTWJ,0.0284,Low,Mantenimiento - comunicacion periodica
8884-FEEWR,0.0283,Low,Mantenimiento - comunicacion periodica
9135-HSWOC,0.0283,Low,Mantenimiento - comunicacion periodica
6695-AMZUF,0.0283,Low,Mantenimiento - comunicacion periodica
7164-BPTUT,0.0283,Low,Mantenimiento - comunicacion periodica
7073-QETQY,0.0283,Low,Mantenimiento - comunicacion periodica
1265-ZFOSD,0.0283,Low,Mantenimiento - comunicacion periodica
4304-XUMGI,0.0283,Low,Mantenimiento - comunicacion periodica
8573-CGOCC,0.0283,Low,Mantenimiento - comunicacion periodica
2498-XLDZR,0.0283,Low,Mantenimiento - comunicacion periodica
5788-YPOEG,0.0282,Low,Mantenimiento - comunicacion periodica
7817-OMJNA,0.0282,Low,Mantenimiento - comunicacion periodica
1642-HMARX,0.0282,Low,Mantenimiento - comunicacion periodica
5995-WWKKG,0.0282,Low,Mantenimiento - comunicacion periodica
1488-PBLJN,0.0282,Low,Mantenimiento - comunicacion periodica
4872-VXRIL,0.0282,Low,Mantenimiento - comunicacion periodica
1480-BKXGA,0.0282,Low,Mantenimiento - comunicacion periodica
2378-YIZKA,0.0282,Low,Mantenimiento - comunicacion periodica
1131-ALZWV,0.0282,Low,Mantenimiento - comunicacion periodica
4616-EWBNJ,0.0282,Low,Mantenimiento - comunicacion periodica
2252-NKNSI,0.0282,Low,Mantenimiento - comunicacion periodica
5115-GZDEL,0.0281,Low,Mantenimiento - comunicacion periodica
1830-IPXVJ,0.0281,Low,Mantenimiento - comunicacion periodica
0017-IUDMW,0.0281,Low,Mantenimiento - comunicacion periodica
5696-EXCYS,0.0281,Low,Mantenimiento - comunicacion periodica
9546-KDTRB,0.0281,Low,Mantenimiento - comunicacion periodica
3078-ZKNTS,0.0281,Low,Mantenimiento - comunicacion periodica
3498-LZGQZ,0.028,Low,Mantenimiento - comunicacion periodica
5248-YGIJN,0.028,Low,Mantenimiento - comunicacion periodica
1872-EBWSC,0.028,Low,Mantenimiento - comunicacion periodica
9281-CEDRU,0.028,Low,Mantenimiento - comunicacion periodica
1699-UOTXU,0.0279,Low,Mantenimiento - comunicacion periodica
7812-FZHPE,0.0279,Low,Mantenimiento - comunicacion periodica
6374-AFWOX,0.0279,Low,Mantenimiento - comunicacion periodica
7799-LGRDP,0.0279,Low,Mantenimiento - comunicacion periodica
8755-OGKNA,0.0279,Low,Mantenimiento - comunicacion periodica
9477-LGWQI,0.0279,Low,Mantenimiento - comunicacion periodica
5847-MXBEO,0.0279,Low,Mantenimiento - comunicacion periodica
1241-FPMOF,0.0278,Low,Mantenimiento - comunicacion periodica
4573-JKNAE,0.0278,Low,Mantenimiento - comunicacion periodica
1813-JLKWR,0.0278,Low,Mantenimiento - comunicacion periodica
4194-FJARJ,0.0278,Low,Mantenimiento - comunicacion periodica
3623-FQBOX,0.0278,Low,Mantenimiento - comunicacion periodica
7609-NRNCA,0.0278,Low,Mantenimiento - comunicacion periodica
1494-EJZDW,0.0278,Low,Mantenimiento - comunicacion periodica
3544-FBCAS,0.0277,Low,Mantenimiento - comunicacion periodica
5914-XRFQB,0.0277,Low,Mantenimiento - comunicacion periodica
4323-ELYYB,0.0277,Low,Mantenimiento - comunicacion periodica
6582-PLFUU,0.0277,Low,Mantenimiento - comunicacion periodica
5016-LIPDW,0.0277,Low,Mantenimiento - comunicacion periodica
9028-LIHRP,0.0277,Low,Mantenimiento - comunicacion periodica
3523-BRGUW,0.0277,Low,Mantenimiento - comunicacion periodica
8515-OCTJS,0.0277,Low,Mantenimiento - comunicacion periodica
5519-TEEUH,0.0277,Low,Mantenimiento - comunicacion periodica
7649-SIJJF,0.0277,Low,Mantenimiento - comunicacion periodica
7293-LSCDV,0.0277,Low,Mantenimiento - comunicacion periodica
5038-ETMLM,0.0277,Low,Mantenimiento - comunicacion periodica
8461-EFQYM,0.0277,Low,Mantenimiento - comunicacion periodica
1093-YSWCA,0.0277,Low,Mantenimiento - comunicacion periodica
8780-YRMTT,0.0277,Low,Mantenimiento - comunicacion periodica
8619-IJNDK,0.0276,Low,Mantenimiento - comunicacion periodica
2000-DHJUY,0.0276,Low,Mantenimiento - comunicacion periodica
8606-CIQUL,0.0276,Low,Mantenimiento - comunicacion periodica
8510-BBWMU,0.0276,Low,Mantenimiento - comunicacion periodica
7216-KAOID,0.0276,Low,Mantenimiento - comunicacion periodica
8043-PNYSD,0.0276,Low,Mantenimiento - comunicacion periodica
2274-XUATA,0.0275,Low,Mantenimiento - comunicacion periodica
0909-SELIE,0.0275,Low,Mantenimiento - comunicacion periodica
3178-CIFOT,0.0275,Low,Mantenimiento - comunicacion periodica
0383-CLDDA,0.0275,Low,Mantenimiento - comunicacion periodica
5442-BXVND,0.0275,Low,Mantenimiento - comunicacion periodica
9092-GDZKO,0.0275,Low,Mantenimiento - comunicacion periodica
7622-FWGEW,0.0275,Low,Mantenimiento - comunicacion periodica
5512-IDZEI,0.0275,Low,Mantenimiento - comunicacion periodica
6016-NXBNJ,0.0275,Low,Mantenimiento - comunicacion periodica
0621-CXBKL,0.0275,Low,Mantenimiento - comunicacion periodica
4311-QTTAI,0.0275,Low,Mantenimiento - comunicacion periodica
8763-KIAFH,0.0274,Low,Mantenimiento - comunicacion periodica
9359-JANWS,0.0274,Low,Mantenimiento - comunicacion periodica
9499-XPZXM,0.0274,Low,Mantenimiento - comunicacion periodica
5372-FBKBN,0.0274,Low,Mantenimiento - comunicacion periodica
3812-LRZIR,0.0274,Low,Mantenimiento - comunicacion periodica
2314-TNDJQ,0.0274,Low,Mantenimiento - comunicacion periodica
6650-BWFRT,0.0274,Low,Mantenimiento - comunicacion periodica
5003-XZWWO,0.0273,Low,Mantenimiento - comunicacion periodica
0516-QREYC,0.0273,Low,Mantenimiento - comunicacion periodica
0164-XAIRP,0.0273,Low,Mantenimiento - comunicacion periodica
1116-FRYVH,0.0273,Low,Mantenimiento - comunicacion periodica
3067-SVMTC,0.0273,Low,Mantenimiento - comunicacion periodica
5751-USDBL,0.0273,Low,Mantenimiento - comunicacion periodica
4079-ULGFR,0.0273,Low,Mantenimiento - comunicacion periodica
8039-EQPIM,0.0272,Low,Mantenimiento - comunicacion periodica
0562-FGDCR,0.0272,Low,Mantenimiento - comunicacion periodica
3283-WCWXT,0.0272,Low,Mantenimiento - comunicacion periodica
4568-KNYWR,0.0272,Low,Mantenimiento - comunicacion periodica
6286-ZHAOK,0.0272,Low,Mantenimiento - comunicacion periodica
0829-DDVLK,0.0272,Low,Mantenimiento - comunicacion periodica
1686-STUHN,0.0272,Low,Mantenimiento - comunicacion periodica
6288-CHQJB,0.0272,Low,Mantenimiento - comunicacion periodica
2176-OSJUV,0.0272,Low,Mantenimiento - comunicacion periodica
7026-YMSBE,0.0272,Low,Mantenimiento - comunicacion periodica
1088-AUUZZ,0.0271,Low,Mantenimiento - comunicacion periodica
5684-FJVYR,0.0271,Low,Mantenimiento - comunicacion periodica
0835-DUUIQ,0.0271,Low,Mantenimiento - comunicacion periodica
7399-QHBJS,0.0271,Low,Mantenimiento - comunicacion periodica
5135-GRQJV,0.0271,Low,Mantenimiento - comunicacion periodica
4782-OSFXZ,0.0271,Low,Mantenimiento - comunicacion periodica
8143-ETQTI,0.0271,Low,Mantenimiento - comunicacion periodica
5227-JSCFE,0.0271,Low,Mantenimiento - comunicacion periodica
8197-BFWVU,0.0271,Low,Mantenimiento - comunicacion periodica
1084-MNSMJ,0.0271,Low,Mantenimiento - comunicacion periodica
0343-QLUZP,0.0271,Low,Mantenimiento - comunicacion periodica
9500-WBGRP,0.0271,Low,Mantenimiento - comunicacion periodica
5196-WPYOW,0.027,Low,Mantenimiento - comunicacion periodica
8595-SIZNC,0.027,Low,Mantenimiento - comunicacion periodica
3976-HXHCE,0.027,Low,Mantenimiento - comunicacion periodica
3274-NSDWE,0.027,Low,Mantenimiento - comunicacion periodica
9617-UDPEU,0.027,Low,Mantenimiento - comunicacion periodica
6509-TSGWN,0.0269,Low,Mantenimiento - comunicacion periodica
5324-KTGCG,0.0269,Low,Mantenimiento - comunicacion periodica
1982-FEBTD,0.0269,Low,Mantenimiento - comunicacion periodica
7633-MVPUY,0.0269,Low,Mantenimiento - comunicacion periodica
4891-NLUBA,0.0269,Low,Mantenimiento - comunicacion periodica
8908-NMQTX,0.0269,Low,Mantenimiento - comunicacion periodica
0336-KXKFK,0.0269,Low,Mantenimiento - comunicacion periodica
6253-GNHWH,0.0269,Low,Mantenimiento - comunicacion periodica
9239-GZHZE,0.0269,Low,Mantenimiento - comunicacion periodica
8746-BFOAJ,0.0269,Low,Mantenimiento - comunicacion periodica
0206-OYVOC,0.0269,Low,Mantenimiento - comunicacion periodica
1231-YNDEK,0.0269,Low,Mantenimiento - comunicacion periodica
9146-JRIOX,0.0269,Low,Mantenimiento - comunicacion periodica
7359-WWYJV,0.0269,Low,Mantenimiento - comunicacion periodica
3547-LQRIK,0.0269,Low,Mantenimiento - comunicacion periodica
3910-MRQOY,0.0269,Low,Mantenimiento - comunicacion periodica
7233-PAHHL,0.0268,Low,Mantenimiento - comunicacion periodica
0769-MURVM,0.0268,Low,Mantenimiento - comunicacion periodica
6016-LVTJQ,0.0268,Low,Mantenimiento - comunicacion periodica
4635-EJYPD,0.0268,Low,Mantenimiento - comunicacion periodica
1757-TCATG,0.0268,Low,Mantenimiento - comunicacion periodica
8590-YFFQO,0.0268,Low,Mantenimiento - comunicacion periodica
7369-TRPFD,0.0268,Low,Mantenimiento - comunicacion periodica
4487-ZYJZK,0.0268,Low,Mantenimiento - comunicacion periodica
1839-UMACK,0.0268,Low,Mantenimiento - comunicacion periodica
4933-IKULF,0.0268,Low,Mantenimiento - comunicacion periodica
6087-YPWHO,0.0268,Low,Mantenimiento - comunicacion periodica
7560-QJAVJ,0.0268,Low,Mantenimiento - comunicacion periodica
6746-WAUWT,0.0267,Low,Mantenimiento - comunicacion periodica
1177-XZBJL,0.0267,Low,Mantenimiento - comunicacion periodica
4584-LBNMK,0.0267,Low,Mantenimiento - comunicacion periodica
3813-DHBBB,0.0267,Low,Mantenimiento - comunicacion periodica
0064-SUDOG,0.0267,Low,Mantenimiento - comunicacion periodica
8922-NPKBJ,0.0267,Low,Mantenimiento - comunicacion periodica
2277-AXSDC,0.0267,Low,Mantenimiento - comunicacion periodica
8454-AATJP,0.0267,Low,Mantenimiento - comunicacion periodica
3970-XGJDU,0.0266,Low,Mantenimiento - comunicacion periodica
5317-FLPJF,0.0266,Low,Mantenimiento - comunicacion periodica
2521-NPUZR,0.0266,Low,Mantenimiento - comunicacion periodica
3398-GCPMU,0.0266,Low,Mantenimiento - comunicacion periodica
3556-BVQGL,0.0266,Low,Mantenimiento - comunicacion periodica
2150-OEGBV,0.0266,Low,Mantenimiento - comunicacion periodica
6625-IUTTT,0.0266,Low,Mantenimiento - comunicacion periodica
9717-IOAAF,0.0266,Low,Mantenimiento - comunicacion periodica
2138-VFAPZ,0.0266,Low,Mantenimiento - comunicacion periodica
9339-FIIJL,0.0266,Low,Mantenimiento - comunicacion periodica
3985-HOYPM,0.0266,Low,Mantenimiento - comunicacion periodica
3721-CNZHX,0.0266,Low,Mantenimiento - comunicacion periodica
4940-KHCWD,0.0266,Low,Mantenimiento - comunicacion periodica
5914-GXMDA,0.0265,Low,Mantenimiento - comunicacion periodica
8958-JPTRR,0.0265,Low,Mantenimiento - comunicacion periodica
1498-NHTLT,0.0265,Low,Mantenimiento - comunicacion periodica
3251-YMVWZ,0.0265,Low,Mantenimiento - comunicacion periodica
3071-MVJCD,0.0265,Low,Mantenimiento - comunicacion periodica
6439-PKTRR,0.0265,Low,Mantenimiento - comunicacion periodica
5197-LQXXH,0.0265,Low,Mantenimiento - comunicacion periodica
0854-UYHZD,0.0265,Low,Mantenimiento - comunicacion periodica
8218-FFJDS,0.0265,Low,Mantenimiento - comunicacion periodica
4632-XJMEX,0.0265,Low,Mantenimiento - comunicacion periodica
4475-NVTLU,0.0265,Low,Mantenimiento - comunicacion periodica
5313-FPXWG,0.0265,Low,Mantenimiento - comunicacion periodica
8204-YJCLA,0.0264,Low,Mantenimiento - comunicacion periodica
6681-ZSEXG,0.0264,Low,Mantenimiento - comunicacion periodica
5248-RPYWW,0.0264,Low,Mantenimiento - comunicacion periodica
1837-YQUCE,0.0264,Low,Mantenimiento - comunicacion periodica
3280-NMUVX,0.0264,Low,Mantenimiento - comunicacion periodica
0244-LGNFY,0.0264,Low,Mantenimiento - comunicacion periodica
2990-OGYTD,0.0264,Low,Mantenimiento - comunicacion periodica
8332-OSJDW,0.0264,Low,Mantenimiento - comunicacion periodica
3887-PBQAO,0.0264,Low,Mantenimiento - comunicacion periodica
7508-DQAKK,0.0264,Low,Mantenimiento - comunicacion periodica
5803-NQJZO,0.0264,Low,Mantenimiento - comunicacion periodica
2126-GSEGL,0.0264,Low,Mantenimiento - comunicacion periodica
2167-FQSTQ,0.0264,Low,Mantenimiento - comunicacion periodica
5197-YPYBZ,0.0263,Low,Mantenimiento - comunicacion periodica
2626-VEEWG,0.0263,Low,Mantenimiento - comunicacion periodica
3389-KTRXV,0.0263,Low,Mantenimiento - comunicacion periodica
9298-WGMRW,0.0263,Low,Mantenimiento - comunicacion periodica
0078-XZMHT,0.0263,Low,Mantenimiento - comunicacion periodica
4900-MSOMT,0.0263,Low,Mantenimiento - comunicacion periodica
8042-RNLKO,0.0262,Low,Mantenimiento - comunicacion periodica
0774-RMNUW,0.0262,Low,Mantenimiento - comunicacion periodica
9479-HYNYL,0.0262,Low,Mantenimiento - comunicacion periodica
2535-PBCGC,0.0262,Low,Mantenimiento - comunicacion periodica
8747-UDCOI,0.0262,Low,Mantenimiento - comunicacion periodica
1779-PWPMG,0.0262,Low,Mantenimiento - comunicacion periodica
1069-QJOEE,0.0262,Low,Mantenimiento - comunicacion periodica
1074-WVEVG,0.0262,Low,Mantenimiento - comunicacion periodica
3646-ITDGM,0.0262,Low,Mantenimiento - comunicacion periodica
5057-RKGLH,0.0262,Low,Mantenimiento - comunicacion periodica
7469-LKBCI,0.0262,Low,Mantenimiento - comunicacion periodica
4641-FROLU,0.0262,Low,Mantenimiento - comunicacion periodica
0057-QBUQH,0.0262,Low,Mantenimiento - comunicacion periodica
7157-SMCFK,0.0262,Low,Mantenimiento - comunicacion periodica
2900-PHPLN,0.0261,Low,Mantenimiento - comunicacion periodica
2164-SOQXL,0.0261,Low,Mantenimiento - comunicacion periodica
3378-AJRAO,0.0261,Low,Mantenimiento - comunicacion periodica
0795-LAFGP,0.0261,Low,Mantenimiento - comunicacion periodica
4821-WQOYN,0.0261,Low,Mantenimiento - comunicacion periodica
1166-PQLGG,0.0261,Low,Mantenimiento - comunicacion periodica
7596-ZYWBB,0.0261,Low,Mantenimiento - comunicacion periodica
3530-VWVGU,0.0261,Low,Mantenimiento - comunicacion periodica
0945-TSONX,0.0261,Low,Mantenimiento - comunicacion periodica
3266-FTKHB,0.0261,Low,Mantenimiento - comunicacion periodica
8327-WKMIE,0.026,Low,Mantenimiento - comunicacion periodica
9798-OPFEM,0.026,Low,Mantenimiento - comunicacion periodica
1439-LCGVL,0.026,Low,Mantenimiento - comunicacion periodica
9184-GALIL,0.026,Low,Mantenimiento - comunicacion periodica
3913-FCUUW,0.026,Low,Mantenimiento - comunicacion periodica
