customer_id,churn_score,risk_tier,monthly_potential_eur,upsell_priority,anomaly_score,is_anomaly,churn_norm,potential_norm,anomaly_norm,commercial_priority_score,commercial_segment,recommended_action,priority_tier
9405-GPBBG,0.0691,Low,0.92,Low,0.2915,0,0.059849480348823314,0.017590823,0.2915,0.0935,Maintain,Mantenimiento - comunicacion periodica,Low
3407-JMJQQ,0.0514,Low,2.14,Low,0.3088,0,0.038705053159718075,0.040917784,0.3088,0.0934,Maintain,Mantenimiento - comunicacion periodica,Low
0487-CRLZF,0.0331,Low,8.61,Medium,0.1772,0,0.016843865726914344,0.16462715,0.1772,0.0933,Maintain,Mantenimiento - comunicacion periodica,Low
3976-HXHCE,0.027,Low,5.26,Medium,0.2918,0,0.009556803249313106,0.10057362,0.2918,0.0933,Maintain,Mantenimiento - comunicacion periodica,Low
8399-YNDCH,0.1542,Low,0.42,Low,0.0502,0,0.1615099749133915,0.008030592,0.0502,0.0932,Maintain,Mantenimiento - comunicacion periodica,Low
9052-DHNKM,0.0588,Low,10.4,Medium,0.0488,0,0.0475450961653327,0.19885276,0.0488,0.0932,Maintain,Mantenimiento - comunicacion periodica,Low
1354-YZFNB,0.0322,Low,4.97,Low,0.2842,0,0.015768725361366625,0.095028676,0.2842,0.0932,Maintain,Mantenimiento - comunicacion periodica,Low
7684-XSZIY,0.0219,Low,0.2,Low,0.4511,0,0.0034643411778760005,0.003824092,0.4511,0.0931,Maintain,Mantenimiento - comunicacion periodica,Low
0774-IFUVM,0.1657,Low,0.0,Low,0.0273,0,0.17524787958427906,0.0,0.0273,0.0931,Maintain,Mantenimiento - comunicacion periodica,Low
3847-BAERP,0.0509,Low,0.01,Low,0.3697,0,0.038107752956636,0.00019120458,0.3697,0.0931,Maintain,Mantenimiento - comunicacion periodica,Low
5148-ORICT,0.0302,Low,7.91,Medium,0.2053,0,0.01337952454903835,0.15124282,0.2053,0.0931,Maintain,Mantenimiento - comunicacion periodica,Low
7446-YPODE,0.1652,Low,0.0,Low,0.0273,0,0.17465057938119702,0.0,0.0273,0.0928,Maintain,Mantenimiento - comunicacion periodica,Low
1177-XZBJL,0.0267,Low,7.9,Medium,0.2135,0,0.009198423127463867,0.15105163,0.2135,0.0926,Maintain,Mantenimiento - comunicacion periodica,Low
6469-QJKZW,0.0952,Low,0.3,Low,0.2265,0,0.09102855094970733,0.005736138,0.2265,0.0925,Maintain,Mantenimiento - comunicacion periodica,Low
0825-CPPQH,0.0239,Low,5.45,Medium,0.2911,0,0.005853541990204279,0.1042065,0.2911,0.0924,Maintain,Mantenimiento - comunicacion periodica,Low
9867-JCZSP,0.0363,Low,0.07,Low,0.4082,0,0.02066658702663959,0.0013384322,0.4082,0.0924,Maintain,Mantenimiento - comunicacion periodica,Low
5131-PONJI,0.087,Low,5.38,Medium,0.1047,0,0.08123282761916138,0.10286807,0.1047,0.0924,Maintain,Mantenimiento - comunicacion periodica,Low
9764-REAFF,0.0243,Low,5.58,Medium,0.2855,0,0.006331382152669931,0.10669216,0.2855,0.0923,Maintain,Mantenimiento - comunicacion periodica,Low
7727-SHVZV,0.0612,Low,0.98,Low,0.3073,0,0.050412137140126635,0.01873805,0.3073,0.0923,Maintain,Mantenimiento - comunicacion periodica,Low
0485-ZBSLN,0.0207,Low,0.05,Low,0.4543,0,0.002030820690479035,0.000956023,0.4543,0.0922,Maintain,Mantenimiento - comunicacion periodica,Low
0459-SPZHJ,0.0319,Low,0.03,Low,0.4218,0,0.01541034523951738,0.00057361374,0.4218,0.0922,Maintain,Mantenimiento - comunicacion periodica,Low
6295-OSINB,0.0567,Low,1.86,Low,0.2951,0,0.045036435312388004,0.035564054,0.2951,0.0922,Maintain,Mantenimiento - comunicacion periodica,Low
3282-ZISZV,0.0878,Low,0.0,Low,0.2548,0,0.0821885079440927,0.0,0.2548,0.0921,Maintain,Mantenimiento - comunicacion periodica,Low
4091-TVOCN,0.0922,Low,0.0,Low,0.2417,0,0.08744474973121491,0.0,0.2417,0.0921,Maintain,Mantenimiento - comunicacion periodica,Low
0440-MOGPM,0.128,Low,0.0,Low,0.1338,0,0.13021144427189105,0.0,0.1338,0.0919,Maintain,Mantenimiento - comunicacion periodica,Low
4418-LZMSV,0.0944,Low,0.86,Low,0.2099,0,0.09007287062477601,0.016443595,0.2099,0.0919,Maintain,Mantenimiento - comunicacion periodica,Low
5448-VWNAM,0.0908,Low,0.0,Low,0.2442,0,0.08577230916258512,0.0,0.2442,0.0917,Maintain,Mantenimiento - comunicacion periodica,Low
5766-XQXMQ,0.1218,Low,0.43,Low,0.1387,0,0.1228049217536734,0.008221798,0.1387,0.0916,Maintain,Mantenimiento - comunicacion periodica,Low
8224-IVVPA,0.0587,Low,2.52,Low,0.2668,0,0.047425636124716286,0.048183557,0.2668,0.0915,Maintain,Mantenimiento - comunicacion periodica,Low
2612-PHGOX,0.0456,Low,7.45,Medium,0.1645,0,0.03177637080396608,0.14244741,0.1645,0.0915,Maintain,Mantenimiento - comunicacion periodica,Low
2302-OUZXB,0.0501,Low,2.52,Low,0.2919,0,0.0371520726317047,0.048183557,0.2919,0.0914,Maintain,Mantenimiento - comunicacion periodica,Low
9774-NRNAU,0.0985,Low,0.0,Low,0.2195,0,0.09497073229004899,0.0,0.2195,0.0914,Maintain,Mantenimiento - comunicacion periodica,Low
7941-RCJOW,0.0255,Low,5.11,Medium,0.2894,0,0.007764902640066897,0.09770555,0.2894,0.0911,Maintain,Mantenimiento - comunicacion periodica,Low
3594-IVHJZ,0.1065,Low,0.09,Low,0.1911,0,0.10452753553936209,0.0017208414,0.1911,0.091,Maintain,Mantenimiento - comunicacion periodica,Low
8749-TZYEC,0.0199,Low,0.03,Low,0.4517,0,0.001075140365547726,0.00057361374,0.4517,0.091,Maintain,Mantenimiento - comunicacion periodica,Low
7643-RCHXS,0.0289,Low,5.3,Medium,0.2727,0,0.011826544021024966,0.10133844,0.2727,0.0909,Maintain,Mantenimiento - comunicacion periodica,Low
4430-YHXGG,0.0546,Low,0.0,Low,0.3482,0,0.04252777445944333,0.0,0.3482,0.0909,Maintain,Mantenimiento - comunicacion periodica,Low
1705-GUHPV,0.0205,Low,0.37,Low,0.4392,0,0.0017919006092462087,0.00707457,0.4392,0.0909,Maintain,Mantenimiento - comunicacion periodica,Low
1045-LTCYT,0.0526,Low,0.05,Low,0.3526,0,0.040138573647115046,0.000956023,0.3526,0.0909,Maintain,Mantenimiento - comunicacion periodica,Low
9574-BOSMD,0.0233,Low,0.0,Low,0.4414,0,0.005136781746505796,0.0,0.4414,0.0908,Maintain,Mantenimiento - comunicacion periodica,Low
3649-JPUGY,0.0286,Low,0.34,Low,0.4149,0,0.011468163899175727,0.006500956,0.4149,0.0907,Maintain,Mantenimiento - comunicacion periodica,Low
3170-NMYVV,0.022,Low,4.58,Low,0.3131,0,0.0035838012184924136,0.0875717,0.3131,0.0907,Maintain,Mantenimiento - comunicacion periodica,Low
8815-LMFLX,0.0292,Low,0.09,Low,0.4194,0,0.01218492414287421,0.0017208414,0.4194,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
8608-OZTLB,0.0837,Low,0.34,Low,0.2493,0,0.07729064627881974,0.006500956,0.2493,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
2146-EGVDT,0.0247,Low,5.27,Medium,0.2843,0,0.006809222315135588,0.10076482,0.2843,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
0690-SRQID,0.0568,Low,0.79,Low,0.317,0,0.045155895353004426,0.015105163,0.317,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
4510-PYUSH,0.0717,Low,3.09,Low,0.2067,0,0.06295544140485007,0.059082218,0.2067,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
6885-PKOAM,0.021,Low,0.0,Low,0.4464,0,0.0023892008123282786,0.0,0.4464,0.0905,Maintain,Mantenimiento - comunicacion periodica,Low
2192-OZITF,0.0305,Low,11.67,Medium,0.083,0,0.013737904670887589,0.22313575,0.083,0.0904,Maintain,Mantenimiento - comunicacion periodica,Low
2325-ZUSFD,0.0668,Low,3.33,Low,0.2137,0,0.0571018994146458,0.06367113,0.2137,0.0904,Maintain,Mantenimiento - comunicacion periodica,Low
1891-QRQSA,0.0623,Low,0.38,Low,0.3113,0,0.05172619758690719,0.0072657745,0.3113,0.0903,Maintain,Mantenimiento - comunicacion periodica,Low
8205-VSLRB,0.0314,Low,6.88,Medium,0.2172,0,0.01481304503643531,0.13154876,0.2172,0.0903,Maintain,Mantenimiento - comunicacion periodica,Low
0813-TAXXS,0.0621,Low,6.96,Medium,0.1232,0,0.051487277505674355,0.1330784,0.1232,0.0903,Maintain,Mantenimiento - comunicacion periodica,Low
8421-WZOOW,0.0685,Low,1.84,Low,0.2509,0,0.05913272010512484,0.035181645,0.2509,0.0903,Maintain,Mantenimiento - comunicacion periodica,Low
6112-KTHFQ,0.0851,Low,1.26,Low,0.2181,0,0.07896308684744953,0.024091778,0.2181,0.0903,Maintain,Mantenimiento - comunicacion periodica,Low
3468-DRVQJ,0.1039,Low,2.29,Low,0.132,0,0.10142157448333533,0.04378585,0.132,0.0902,Maintain,Mantenimiento - comunicacion periodica,Low
4648-YPBTM,0.0302,Low,9.01,Medium,0.1593,0,0.01337952454903835,0.17227533,0.1593,0.0902,Maintain,Mantenimiento - comunicacion periodica,Low
3696-DFHHB,0.022,Low,0.0,Low,0.442,0,0.0035838012184924136,0.0,0.442,0.0902,Maintain,Mantenimiento - comunicacion periodica,Low
2499-AJYUA,0.0436,Low,0.65,Low,0.3584,0,0.0293871699916378,0.012428298,0.3584,0.0901,Maintain,Mantenimiento - comunicacion periodica,Low
6762-NSODU,0.0252,Low,5.25,Medium,0.2806,0,0.007406522518217658,0.10038241,0.2806,0.0899,Maintain,Mantenimiento - comunicacion periodica,Low
8845-LWKGE,0.0572,Low,7.08,Medium,0.1319,0,0.04563373551547008,0.13537285,0.1319,0.0898,Maintain,Mantenimiento - comunicacion periodica,Low
9861-PDSZP,0.0477,Low,2.32,Low,0.2965,0,0.03428503165691076,0.044359464,0.2965,0.0898,Maintain,Mantenimiento - comunicacion periodica,Low
1353-LJWEM,0.1178,Low,0.84,Low,0.1293,0,0.11802652012901685,0.016061185,0.1293,0.0897,Maintain,Mantenimiento - comunicacion periodica,Low
8739-QOTTN,0.1054,Low,0.13,Low,0.1869,0,0.10321347509258152,0.0024856597,0.1869,0.0897,Maintain,Mantenimiento - comunicacion periodica,Low
2848-YXSMW,0.0234,Low,5.21,Medium,0.2859,0,0.0052562417871222095,0.09961759,0.2859,0.0897,Maintain,Mantenimiento - comunicacion periodica,Low
7994-XIRTR,0.0507,Low,7.42,Medium,0.1404,0,0.037868832875403186,0.1418738,0.1404,0.0896,Maintain,Mantenimiento - comunicacion periodica,Low
8285-ABVLB,0.021,Low,4.75,Low,0.3053,0,0.0023892008123282786,0.09082218,0.3053,0.0895,Maintain,Mantenimiento - comunicacion periodica,Low
9488-FYQAU,0.0693,Low,1.91,Low,0.2426,0,0.060088400430056144,0.036520075,0.2426,0.0895,Maintain,Mantenimiento - comunicacion periodica,Low
3466-BYAVD,0.0974,Low,0.2,Low,0.2078,0,0.09365667184326842,0.003824092,0.2078,0.0895,Maintain,Mantenimiento - comunicacion periodica,Low
6223-DHJGV,0.0343,Low,0.0,Low,0.4013,0,0.01827738621431131,0.0,0.4013,0.0894,Maintain,Mantenimiento - comunicacion periodica,Low
8822-KNBHV,0.0658,Low,0.0,Low,0.3071,0,0.05590729900848166,0.0,0.3071,0.0894,Maintain,Mantenimiento - comunicacion periodica,Low
8597-CTXVJ,0.026,Low,7.16,Medium,0.22,0,0.008362202843148966,0.13690248,0.22,0.0893,Maintain,Mantenimiento - comunicacion periodica,Low
6963-KQYQB,0.0197,Low,0.3,Low,0.4353,0,0.0008362202843148958,0.005736138,0.4353,0.0892,Maintain,Mantenimiento - comunicacion periodica,Low
4616-ULAOA,0.0565,Low,0.5,Low,0.3197,0,0.04479751523115519,0.009560229,0.3197,0.0892,Maintain,Mantenimiento - comunicacion periodica,Low
9504-DSHWM,0.1605,Low,0.0,Low,0.0227,0,0.16903595747222558,0.0,0.0227,0.0891,Maintain,Mantenimiento - comunicacion periodica,Low
8878-RYUKI,0.0891,Low,1.84,Low,0.1827,0,0.08374148847210608,0.035181645,0.1827,0.089,Maintain,Mantenimiento - comunicacion periodica,Low
3973-SKMLN,0.0214,Low,4.69,Low,0.3035,0,0.002867040974793931,0.08967496,0.3035,0.089,Maintain,Mantenimiento - comunicacion periodica,Low
0604-THJFP,0.033,Low,7.62,Medium,0.1843,0,0.016724405686297936,0.14569789,0.1843,0.0889,Maintain,Mantenimiento - comunicacion periodica,Low
0292-WEGCH,0.0643,Low,0.0,Low,0.3091,0,0.05411539839923545,0.0,0.3091,0.0889,Maintain,Mantenimiento - comunicacion periodica,Low
7673-LPRNY,0.1285,Low,0.0,Low,0.1174,0,0.13080874447497312,0.0,0.1174,0.0889,Maintain,Mantenimiento - comunicacion periodica,Low
7789-CRUVC,0.0523,Low,2.17,Low,0.2821,0,0.039780193525265795,0.041491397,0.2821,0.0888,Maintain,Mantenimiento - comunicacion periodica,Low
3523-QRQLL,0.1099,Low,3.22,Low,0.0792,0,0.10858917692032015,0.06156788,0.0792,0.0886,Maintain,Mantenimiento - comunicacion periodica,Low
5808-TOTXO,0.0769,Low,0.1,Low,0.267,0,0.06916736351690358,0.001912046,0.267,0.0886,Maintain,Mantenimiento - comunicacion periodica,Low
2925-VDZHY,0.022,Low,0.01,Low,0.4333,0,0.0035838012184924136,0.00019120458,0.4333,0.0885,Maintain,Mantenimiento - comunicacion periodica,Low
9297-EONCV,0.0217,Low,0.0,Low,0.4339,0,0.0032254210966431744,0.0,0.4339,0.0884,Maintain,Mantenimiento - comunicacion periodica,Low
9081-WWXKP,0.0223,Low,4.37,Low,0.3068,0,0.003942181340341657,0.083556406,0.3068,0.0884,Maintain,Mantenimiento - comunicacion periodica,Low
6734-CKRSM,0.0842,Low,0.42,Low,0.2353,0,0.0778879464819018,0.008030592,0.2353,0.0884,Maintain,Mantenimiento - comunicacion periodica,Low
7608-RGIRO,0.0231,Low,0.25,Low,0.4223,0,0.004897861665272966,0.0047801146,0.4223,0.0883,Maintain,Mantenimiento - comunicacion periodica,Low
5129-HHMZC,0.0358,Low,0.31,Low,0.3822,0,0.02006928682355752,0.0059273425,0.3822,0.0883,Maintain,Mantenimiento - comunicacion periodica,Low
0840-DCNZE,0.048,Low,0.08,Low,0.3523,0,0.03464341177876001,0.0015296367,0.3523,0.0882,Maintain,Mantenimiento - comunicacion periodica,Low
7493-GVFIO,0.0233,Low,4.1,Low,0.3107,0,0.005136781746505796,0.078393884,0.3107,0.0882,Maintain,Mantenimiento - comunicacion periodica,Low
2892-GESUL,0.0251,Low,5.17,Medium,0.2746,0,0.0072870624776012445,0.098852776,0.2746,0.0882,Maintain,Mantenimiento - comunicacion periodica,Low
2739-CCZMB,0.0507,Low,0.09,Low,0.3431,0,0.037868832875403186,0.0017208414,0.3431,0.0881,Maintain,Mantenimiento - comunicacion periodica,Low
4304-XUMGI,0.0283,Low,7.98,Medium,0.1837,0,0.011109783777326484,0.15258126,0.1837,0.0881,Maintain,Mantenimiento - comunicacion periodica,Low
5356-KZCKT,0.023,Low,0.15,Low,0.424,0,0.004778401624656553,0.002868069,0.424,0.088,Maintain,Mantenimiento - comunicacion periodica,Low
7606-BPHHN,0.021,Low,4.82,Low,0.2954,0,0.0023892008123282786,0.09216062,0.2954,0.0879,Maintain,Mantenimiento - comunicacion periodica,Low
7233-PAHHL,0.0268,Low,0.03,Low,0.4154,0,0.00931788316808028,0.00057361374,0.4154,0.0879,Maintain,Mantenimiento - comunicacion periodica,Low
7426-GSWPO,0.101,Low,0.03,Low,0.1938,0,0.09795723330545933,0.00057361374,0.1938,0.0879,Maintain,Mantenimiento - comunicacion periodica,Low
2675-IJRGJ,0.0245,Low,5.02,Medium,0.2791,0,0.006570302233902762,0.095984705,0.2791,0.0879,Maintain,Mantenimiento - comunicacion periodica,Low
5115-SQAAU,0.025,Low,0.0,Low,0.4213,0,0.0071676024369848315,0.0,0.4213,0.0878,Maintain,Mantenimiento - comunicacion periodica,Low
2484-DGXPZ,0.0969,Low,0.91,Low,0.1801,0,0.09305937164018636,0.017399618,0.1801,0.0878,Maintain,Mantenimiento - comunicacion periodica,Low
9691-HKOVS,0.0571,Low,0.01,Low,0.3244,0,0.045514275474853656,0.00019120458,0.3244,0.0877,Maintain,Mantenimiento - comunicacion periodica,Low
0794-YVSGE,0.0201,Low,4.31,Low,0.3115,0,0.0013140604467805524,0.08240918,0.3115,0.0877,Maintain,Mantenimiento - comunicacion periodica,Low
1320-GVNHT,0.0461,Low,2.3,Low,0.2915,0,0.032373671007048146,0.043977056,0.2915,0.0877,Maintain,Mantenimiento - comunicacion periodica,Low
4160-AMJTL,0.1349,Low,0.89,Low,0.0659,0,0.1384541870744236,0.017017208,0.0659,0.0875,Maintain,Mantenimiento - comunicacion periodica,Low
2230-XTUWL,0.0231,Low,5.13,Medium,0.2775,0,0.004897861665272966,0.09808796,0.2775,0.0874,Maintain,Mantenimiento - comunicacion periodica,Low
1985-MBRYP,0.0244,Low,4.98,Low,0.2776,0,0.006450842193286349,0.09521989,0.2776,0.0873,Maintain,Mantenimiento - comunicacion periodica,Low
8969-PRHFK,0.0427,Low,1.0,Low,0.3372,0,0.028312029626090078,0.019120459,0.3372,0.0873,Maintain,Mantenimiento - comunicacion periodica,Low
7579-KKLOE,0.0221,Low,0.05,Low,0.426,0,0.003703261259108831,0.000956023,0.426,0.0873,Maintain,Mantenimiento - comunicacion periodica,Low
5666-MBJPT,0.0202,Low,0.02,Low,0.4325,0,0.0014335204873969654,0.00038240917,0.4325,0.0873,Maintain,Mantenimiento - comunicacion periodica,Low
8237-ULIXL,0.0197,Low,0.0,Low,0.4345,0,0.0008362202843148958,0.0,0.4345,0.0873,Maintain,Mantenimiento - comunicacion periodica,Low
4063-EIKNQ,0.0464,Low,0.0,Low,0.354,0,0.032732051128897384,0.0,0.354,0.0872,Maintain,Mantenimiento - comunicacion periodica,Low
5751-USDBL,0.0273,Low,2.35,Low,0.3439,0,0.009915183371162348,0.044933077,0.3439,0.0872,Maintain,Mantenimiento - comunicacion periodica,Low
3466-WAESX,0.1366,Low,0.0,Low,0.0846,0,0.14048500776490264,0.0,0.0846,0.0872,Maintain,Mantenimiento - comunicacion periodica,Low
3777-XROBG,0.0243,Low,5.1,Medium,0.2741,0,0.006331382152669931,0.09751434,0.2741,0.0872,Maintain,Mantenimiento - comunicacion periodica,Low
3498-LZGQZ,0.028,Low,5.44,Medium,0.2531,0,0.010751403655477245,0.1040153,0.2531,0.0872,Maintain,Mantenimiento - comunicacion periodica,Low
1043-YCUTE,0.0389,Low,0.04,Low,0.375,0,0.023772548082666347,0.00076481834,0.375,0.0871,Maintain,Mantenimiento - comunicacion periodica,Low
2007-QVGAW,0.0301,Low,5.26,Medium,0.251,0,0.013260064508421932,0.10057362,0.251,0.087,Maintain,Mantenimiento - comunicacion periodica,Low
9402-ROUMJ,0.0608,Low,5.41,Medium,0.155,0,0.04993429697766098,0.10344168,0.155,0.087,Maintain,Mantenimiento - comunicacion periodica,Low
0228-MAUWC,0.1552,Low,0.01,Low,0.0273,0,0.16270457531955562,0.00019120458,0.0273,0.0869,Maintain,Mantenimiento - comunicacion periodica,Low
8400-WZICQ,0.0531,Low,3.98,Low,0.2184,0,0.04073587385019712,0.076099426,0.2184,0.0869,Maintain,Mantenimiento - comunicacion periodica,Low
0696-UKTOX,0.0681,Low,5.2,Medium,0.138,0,0.05865487994265917,0.09942638,0.138,0.0868,Maintain,Mantenimiento - comunicacion periodica,Low
8777-PVYGU,0.0298,Low,7.64,Medium,0.1828,0,0.012901684386572692,0.1460803,0.1828,0.0868,Maintain,Mantenimiento - comunicacion periodica,Low
9503-XJUME,0.0238,Low,0.92,Low,0.3931,0,0.005734081949587866,0.017590823,0.3931,0.0868,Maintain,Mantenimiento - comunicacion periodica,Low
0254-KCJGT,0.054,Low,0.0,Low,0.3295,0,0.04181101421574484,0.0,0.3295,0.0868,Maintain,Mantenimiento - comunicacion periodica,Low
9027-TMATR,0.0419,Low,3.72,Low,0.2585,0,0.027356349301158763,0.07112811,0.2585,0.0867,Maintain,Mantenimiento - comunicacion periodica,Low
3569-JFODW,0.023,Low,0.04,Low,0.4206,0,0.004778401624656553,0.00076481834,0.4206,0.0867,Maintain,Mantenimiento - comunicacion periodica,Low
6461-SZMCV,0.0207,Low,0.0,Low,0.4281,0,0.002030820690479035,0.0,0.4281,0.0866,Maintain,Mantenimiento - comunicacion periodica,Low
2581-VKIRT,0.0301,Low,6.67,Medium,0.2085,0,0.013260064508421932,0.12753347,0.2085,0.0866,Maintain,Mantenimiento - comunicacion periodica,Low
2055-BFOCC,0.0416,Low,0.0,Low,0.3649,0,0.026997969179309522,0.0,0.3649,0.0865,Maintain,Mantenimiento - comunicacion periodica,Low
3486-NPGST,0.0239,Low,0.99,Low,0.3896,0,0.005853541990204279,0.018929254,0.3896,0.0865,Maintain,Mantenimiento - comunicacion periodica,Low
5304-EFJLP,0.0426,Low,0.37,Low,0.3512,0,0.02819256958547366,0.00707457,0.3512,0.0865,Maintain,Mantenimiento - comunicacion periodica,Low
8779-YIQQA,0.0233,Low,0.8,Low,0.3968,0,0.005136781746505796,0.015296368,0.3968,0.0865,Maintain,Mantenimiento - comunicacion periodica,Low
0463-WZZKO,0.0652,Low,0.02,Low,0.2935,0,0.05519053876478317,0.00038240917,0.2935,0.0864,Maintain,Mantenimiento - comunicacion periodica,Low
7764-BDPEE,0.0879,Low,0.08,Low,0.2238,0,0.08230796798470913,0.0015296367,0.2238,0.0864,Maintain,Mantenimiento - comunicacion periodica,Low
1385-TQOZW,0.0417,Low,0.12,Low,0.3605,0,0.027117429219925937,0.002294455,0.3605,0.0863,Maintain,Mantenimiento - comunicacion periodica,Low
1506-YJTYT,0.0288,Low,9.53,Medium,0.1291,0,0.011707083980408553,0.18221797,0.1291,0.0863,Maintain,Mantenimiento - comunicacion periodica,Low
7255-SSFBC,0.0363,Low,0.38,Low,0.3686,0,0.02066658702663959,0.0072657745,0.3686,0.0862,Maintain,Mantenimiento - comunicacion periodica,Low
5795-KTGUD,0.0537,Low,0.59,Low,0.3103,0,0.04145263409389559,0.01128107,0.3103,0.0862,Maintain,Mantenimiento - comunicacion periodica,Low
3419-SNJJD,0.1007,Low,0.0,Low,0.1867,0,0.09759885318361008,0.0,0.1867,0.0861,Maintain,Mantenimiento - comunicacion periodica,Low
4452-ROHMO,0.033,Low,5.05,Medium,0.2438,0,0.016724405686297936,0.096558325,0.2438,0.0861,Maintain,Mantenimiento - comunicacion periodica,Low
8731-WBBMB,0.0775,Low,0.0,Low,0.2555,0,0.06988412376060207,0.0,0.2555,0.086,Maintain,Mantenimiento - comunicacion periodica,Low
7956-XQWGU,0.0301,Low,1.06,Low,0.3658,0,0.013260064508421932,0.020267686,0.3658,0.0859,Maintain,Mantenimiento - comunicacion periodica,Low
4578-PHJYZ,0.051,Low,2.95,Low,0.2494,0,0.03822721299725242,0.056405354,0.2494,0.0859,Maintain,Mantenimiento - comunicacion periodica,Low
3518-FSTWG,0.0417,Low,1.81,Low,0.3086,0,0.027117429219925937,0.03460803,0.3086,0.0857,Maintain,Mantenimiento - comunicacion periodica,Low
6614-FHDBO,0.0437,Low,2.09,Low,0.2946,0,0.029506630032254216,0.03996176,0.2946,0.0857,Maintain,Mantenimiento - comunicacion periodica,Low
7925-PNRGI,0.0579,Low,0.0,Low,0.3118,0,0.04646995579978498,0.0,0.3118,0.0856,Maintain,Mantenimiento - comunicacion periodica,Low
2809-ILCYT,0.0394,Low,0.21,Low,0.3601,0,0.024369848285748417,0.004015296,0.3601,0.0854,Maintain,Mantenimiento - comunicacion periodica,Low
6323-AYBRX,0.0258,Low,5.27,Medium,0.2555,0,0.00812328276191614,0.10076482,0.2555,0.0854,Maintain,Mantenimiento - comunicacion periodica,Low
9110-HSGTV,0.0339,Low,1.74,Low,0.3321,0,0.01779954605184566,0.0332696,0.3321,0.0853,Maintain,Mantenimiento - comunicacion periodica,Low
0620-XEFWH,0.062,Low,1.5,Low,0.2552,0,0.05136781746505794,0.02868069,0.2552,0.0853,Maintain,Mantenimiento - comunicacion periodica,Low
2387-KDZQY,0.025,Low,0.51,Low,0.3939,0,0.0071676024369848315,0.009751434,0.3939,0.0853,Maintain,Mantenimiento - comunicacion periodica,Low
9929-PLVPA,0.0607,Low,0.07,Low,0.2996,0,0.04981483693704456,0.0013384322,0.2996,0.0852,Maintain,Mantenimiento - comunicacion periodica,Low
1794-SWWKL,0.1341,Low,0.26,Low,0.0747,0,0.1374985067494923,0.0049713193,0.0747,0.0852,Maintain,Mantenimiento - comunicacion periodica,Low
8076-FEZKJ,0.048,Low,1.14,Low,0.3063,0,0.03464341177876001,0.021797324,0.3063,0.0851,Maintain,Mantenimiento - comunicacion periodica,Low
6924-TDGMT,0.0353,Low,0.1,Low,0.3737,0,0.01947198662047545,0.001912046,0.3737,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
8164-OCKUJ,0.0199,Low,4.09,Low,0.3048,0,0.001075140365547726,0.07820268,0.3048,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
1775-KWJKQ,0.0223,Low,0.07,Low,0.4129,0,0.003942181340341657,0.0013384322,0.4129,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
2446-ZKVAF,0.0946,Low,1.4,Low,0.1592,0,0.09031179070600885,0.026768642,0.1592,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
6060-QBMGV,0.02,Low,4.78,Low,0.2851,0,0.0011946004061641393,0.091395795,0.2851,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
6252-DFGTK,0.074,Low,5.41,Medium,0.1054,0,0.0657030223390276,0.10344168,0.1054,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
2169-RRLFW,0.0205,Low,0.0,Low,0.4207,0,0.0017919006092462087,0.0,0.4207,0.085,Maintain,Mantenimiento - comunicacion periodica,Low
0244-LGNFY,0.0264,Low,0.11,Low,0.3987,0,0.008840043005614622,0.0021032505,0.3987,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
9803-FTJCG,0.0293,Low,5.57,Medium,0.2335,0,0.012304384183490624,0.10650096,0.2335,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
8467-WYNSR,0.0971,Low,3.35,Low,0.0945,0,0.0932982917214192,0.064053535,0.0945,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
9668-PUGNU,0.0218,Low,0.12,Low,0.4123,0,0.0033448811372595874,0.002294455,0.4123,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
4872-VXRIL,0.0282,Low,7.59,Medium,0.179,0,0.010990323736710071,0.14512429,0.179,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
2410-CIYFZ,0.083,Low,0.11,Low,0.2299,0,0.07645442599450485,0.0021032505,0.2299,0.0848,Maintain,Mantenimiento - comunicacion periodica,Low
8295-KMENE,0.0413,Low,7.25,Medium,0.1488,0,0.026639589057460285,0.13862333,0.1488,0.0847,Maintain,Mantenimiento - comunicacion periodica,Low
8752-IMQOS,0.0519,Low,0.52,Low,0.3098,0,0.03930235336280014,0.009942639,0.3098,0.0846,Maintain,Mantenimiento - comunicacion periodica,Low
9253-VIFJQ,0.0331,Low,5.71,Medium,0.2173,0,0.016843865726914344,0.10917782,0.2173,0.0846,Maintain,Mantenimiento - comunicacion periodica,Low
8879-ZKJOF,0.0835,Low,0.4,Low,0.2188,0,0.07705172619758692,0.007648184,0.2188,0.0846,Maintain,Mantenimiento - comunicacion periodica,Low
